PitcherNational,PreAP_ER(TotalEarnedRunCnt),PreAP_TotalHittingCnt,PreAP_IP,PreAP_BF,PreAP_NP,PreAP_HR,PreAP_BB,PreAP_SO,PreAP_RunCnt,PreSO%,PreBB%,PreHR%,PreFIP,PreBABIP,PreERA,PreWHIP,PreBAT.A_AB,PreBAT.A_RBI,PreBAT.A_R,PreBAT.A_H,PreBAT.A_BB,PreBAT.A_SO,PreBAT.BIP%,PreBAT.BABIP,PreBAT.WOBA,PreBAT.BB%,PreBAT.K%,Brother.PitcherNational,Brother.PreAP_ER(TotalEarnedRunCnt),Brother.PreAP_TotalHittingCnt,Brother.PreAP_IP,Brother.PreAP_BF,Brother.PreAP_NP,Brother.PreAP_HR,Brother.PreAP_BB,Brother.PreAP_SO,Brother.PreAP_RunCnt,Brother.PreSO%,Brother.PreBB%,Brother.PreHR%,Brother.PreFIP,Brother.PreBABIP,Brother.PreERA,Brother.PreWHIP,Brother.PreBAT.A_AB,Brother.PreBAT.A_RBI,Brother.PreBAT.A_R,Brother.PreBAT.A_H,Brother.PreBAT.A_BB,Brother.PreBAT.A_SO,Brother.PreBAT.BIP%,Brother.PreBAT.BABIP,Brother.PreBAT.WOBA,Brother.PreBAT.BB%,Brother.PreBAT.K%,DayNight_D,PitcherHabit_0,PitcherHabit_1,PitcherHabit_2,PitcherHabit_3,PitcherHabit_4,Brother.PitcherHabit_0,Brother.PitcherHabit_1,Brother.PitcherHabit_2,Brother.PitcherHabit_3,Brother.PitcherHabit_4,VisitingHomeType_1,WinLoss_0,WinLoss_1,WinLoss_2
1.0,24.0,60.0,39.333332,176.0,586.0,3.0,0.0,18.0,28.0,0.1923077,0.0,0.038461536,3.7625,0.4,10.125,1.6875,3833.0,646.0,686.0,1137.0,381.0,836.0,0.71428573,0.36666667,0.44492856,0.046511628,0.11627907,0.0,31.0,80.0,67.666664,290.0,1085.0,5.0,12.0,58.0,35.0,0.09677419,0.032258064,0.032258064,5.4857144,0.3478261,3.857143,1.4285715,3817.0,745.0,784.0,1261.0,409.0,632.0,0.73170733,0.4,0.37670732,0.0,0.19512194,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,26.0,45.0,36.0,166.0,666.0,4.0,17.0,38.0,28.0,0.28,0.12,0.04,4.8,0.42857143,9.0,2.0,3795.0,639.0,679.0,1123.0,379.0,831.0,0.68292683,0.39285713,0.38443902,0.07317073,0.19512194,1.0,9.0,26.0,19.666666,93.0,371.0,1.0,9.0,20.0,10.0,0.25,0.09375,0.0,2.6285715,0.4,6.428571,1.5714285,3777.0,734.0,772.0,1247.0,409.0,624.0,0.6585366,0.44444445,0.44560975,0.09756098,0.19512194,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,93.0,189.0,153.66667,712.0,2665.0,23.0,66.0,150.0,111.0,0.25925925,0.037037037,0.0,1.3666667,0.47368422,7.5,1.6666666,3871.0,656.0,697.0,1150.0,389.0,848.0,0.5625,0.44444445,0.40022916,0.16666667,0.25,1.0,18.0,28.0,20.666666,106.0,424.0,6.0,15.0,25.0,19.0,0.21052632,0.21052632,0.0,4.5333333,0.54545456,15.0,3.3333333,3854.0,751.0,790.0,1272.0,411.0,643.0,0.64102566,0.4,0.34417948,0.051282052,0.2820513,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,35.0,66.0,47.0,225.0,867.0,5.0,21.0,47.0,42.0,0.10344828,0.03448276,0.03448276,5.2,0.4347826,7.2,2.4,4135.0,697.0,741.0,1225.0,415.0,910.0,0.6585366,0.2962963,0.34858537,0.07317073,0.2195122,0.0,57.0,128.0,105.0,482.0,1823.0,11.0,46.0,77.0,70.0,0.16,0.12,0.08,8.6,0.3125,9.0,2.0,4207.0,830.0,873.0,1392.0,450.0,703.0,0.6666667,0.47368422,0.501193,0.13793103,0.12068965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,31.0,76.0,52.333332,233.0,779.0,4.0,3.0,23.0,36.0,0.13793103,0.06896552,0.0,2.9142857,0.3043478,3.857143,1.2857143,4167.0,701.0,746.0,1235.0,418.0,915.0,0.7567568,0.35714287,0.33137837,0.08108108,0.13513513,0.0,56.0,102.0,77.666664,374.0,1450.0,7.0,45.0,57.0,62.0,0.14285715,0.14285715,0.0,5.0,0.5714286,10.8,3.3,4242.0,833.0,876.0,1401.0,453.0,707.0,0.81578946,0.29032257,0.27921054,0.078947365,0.10526316,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,53.0,106.0,74.666664,350.0,1288.0,8.0,22.0,48.0,64.0,0.16,0.12,0.0,3.3666666,0.2777778,1.5,1.3333334,4197.0,705.0,750.0,1243.0,419.0,921.0,0.7419355,0.3043478,0.32151613,0.032258064,0.19354838,1.0,27.0,41.0,29.0,146.0,567.0,8.0,18.0,34.0,28.0,0.1875,0.0625,0.0625,5.927273,0.36363637,9.818182,1.6363636,4275.0,834.0,878.0,1409.0,457.0,712.0,0.7567568,0.2857143,0.28194594,0.10810811,0.13513513,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,39.0,71.0,52.0,248.0,961.0,6.0,25.0,51.0,46.0,0.17391305,0.17391305,0.04347826,6.6,0.2857143,7.2,1.8,4229.0,706.0,751.0,1248.0,420.0,926.0,0.8181818,0.18518518,0.1790909,0.03030303,0.15151516,0.0,57.0,131.0,111.0,503.0,1898.0,11.0,46.0,82.0,70.0,0.23809524,0.0,0.0,1.5333333,0.1875,0.0,0.5,4381.0,854.0,899.0,1441.0,470.0,724.0,0.65909094,0.31034482,0.3595,0.13636364,0.1590909,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,4.0,5.0,5.3333335,23.0,88.0,1.0,1.0,4.0,4.0,0.17391305,0.04347826,0.04347826,5.2625,0.25,6.75,1.125,37.0,13.0,13.0,12.0,8.0,10.0,0.54347825,0.36,0.4374,0.17021276,0.21276596,0.0,4.0,5.0,5.0,24.0,103.0,2.0,4.0,8.0,4.0,0.33333334,0.16666667,0.083333336,7.6,0.3,7.2,1.8,64.0,9.0,9.0,11.0,5.0,16.0,0.62857145,0.18181819,0.25165713,0.08571429,0.22857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,5.0,9.0,10.333333,46.0,183.0,1.0,3.0,8.0,6.0,0.17391305,0.08695652,0.0,4.0,0.26666668,1.8,1.2,207.0,40.0,42.0,51.0,30.0,39.0,0.70731705,0.31034482,0.32129267,0.07317073,0.14634146,0.0,8.0,16.0,12.0,56.0,184.0,1.0,0.0,10.0,10.0,0.16666667,0.0,0.0,3.057143,0.27272728,3.857143,0.85714287,236.0,34.0,35.0,57.0,20.0,50.0,0.64285713,0.22222222,0.33090475,0.11904762,0.14285715,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,1.0,2.0,6.0,22.0,101.0,1.0,3.0,8.0,1.0,0.36363637,0.13636364,0.045454547,4.2,0.1,1.5,0.8333333,136.0,22.0,24.0,31.0,16.0,28.0,0.6888889,0.29032257,0.38713333,0.13333334,0.11111111,1.0,4.0,4.0,2.6666667,17.0,70.0,0.0,5.0,2.0,4.0,0.11764706,0.29411766,0.0,7.325,0.4,13.5,3.375,165.0,24.0,25.0,39.0,13.0,37.0,0.4848485,0.0625,0.17378788,0.12121212,0.36363637,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,2.0,6.0,6.0,25.0,90.0,1.0,1.0,6.0,2.0,0.24,0.04,0.04,3.8666666,0.3125,3.0,1.1666666,173.0,33.0,35.0,42.0,27.0,33.0,0.64,0.3125,0.40656,0.22,0.1,0.0,10.0,8.0,5.6666665,34.0,130.0,1.0,8.0,3.0,10.0,0.08695652,0.2173913,0.04347826,9.95,0.2857143,11.25,2.5,202.0,30.0,31.0,50.0,15.0,44.0,0.74358976,0.3448276,0.3521282,0.05,0.175,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,10.0,15.0,16.0,68.0,276.0,1.0,4.0,21.0,12.0,0.36,0.04,0.04,2.8666666,0.35714287,7.5,1.1666666,410.0,67.0,70.0,99.0,60.0,73.0,0.7777778,0.2857143,0.27927777,0.083333336,0.1388889,1.0,6.0,20.0,20.0,81.0,285.0,1.0,3.0,12.0,7.0,0.13043478,0.08695652,0.0,3.2,0.2777778,3.0,1.1666666,457.0,77.0,78.0,125.0,44.0,97.0,0.58536583,0.41666666,0.36331707,0.07317073,0.29268292,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,4.0,9.0,9.0,41.0,167.0,0.0,5.0,5.0,5.0,0.21052632,0.0,0.0,1.6,0.35714287,3.6,1.0,448.0,71.0,74.0,108.0,63.0,83.0,0.6585366,0.2962963,0.27592683,0.07317073,0.24390244,0.0,11.0,25.0,21.333334,93.0,312.0,2.0,6.0,14.0,14.0,0.14285715,0.10714286,0.035714287,5.5333333,0.35,4.5,1.8333334,492.0,80.0,81.0,133.0,44.0,107.0,0.7222222,0.30769232,0.24683334,0.0,0.27027026,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,12.0,19.0,21.0,88.0,365.0,1.0,6.0,26.0,14.0,0.25,0.1,0.0,2.4,0.30769232,3.6,1.2,598.0,97.0,101.0,152.0,85.0,103.0,0.67391306,0.19354838,0.36836958,0.1521739,0.06521739,1.0,9.0,25.0,22.666666,97.0,333.0,2.0,5.0,12.0,11.0,0.0,0.125,0.0625,10.325,0.30769232,10.125,2.625,635.0,99.0,103.0,181.0,55.0,132.0,0.64102566,0.28,0.33197436,0.07692308,0.20512821,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,14.0,19.0,17.333334,79.0,325.0,4.0,11.0,19.0,14.0,0.3,0.2,0.1,9.7,0.5,9.0,2.5,637.0,105.0,110.0,165.0,89.0,113.0,0.59090906,0.3846154,0.47395456,0.08888889,0.22222222,1.0,15.0,32.0,27.333334,120.0,421.0,4.0,7.0,20.0,18.0,0.22222222,0.037037037,0.074074075,6.5333333,0.29411766,6.0,1.3333334,670.0,106.0,110.0,191.0,59.0,137.0,0.71794873,0.2857143,0.39379486,0.102564104,0.12820512,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,9.0,21.0,18.333334,86.0,347.0,0.0,10.0,11.0,13.0,0.14285715,0.14285715,0.0,3.8,0.2857143,0.0,1.4,835.0,122.0,130.0,212.0,104.0,163.0,0.62857145,0.27272728,0.3068,0.057142857,0.25714287,1.0,18.0,38.0,33.333332,143.0,514.0,5.0,7.0,25.0,21.0,0.2173913,0.0,0.04347826,3.7,0.29411766,4.5,1.0,861.0,135.0,143.0,248.0,77.0,171.0,0.7209302,0.32258064,0.3523023,0.15555556,0.08888889,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,20.0,37.0,33.666668,151.0,598.0,2.0,10.0,37.0,21.0,0.21428572,0.071428575,0.035714287,4.366667,0.42105263,7.5,1.8333334,869.0,123.0,132.0,222.0,106.0,167.0,0.8108108,0.33333334,0.32116216,0.054054055,0.10810811,1.0,8.0,24.0,19.0,83.0,305.0,1.0,6.0,14.0,9.0,0.13793103,0.06896552,0.0,2.9,0.4347826,1.35,1.8,902.0,144.0,152.0,263.0,82.0,177.0,0.7291667,0.4,0.4355,0.104166664,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,21.0,32.0,25.333334,115.0,416.0,6.0,5.0,22.0,21.0,0.15,0.05,0.1,10.866667,0.5714286,27.0,3.6666667,909.0,126.0,135.0,236.0,108.0,173.0,0.7906977,0.4117647,0.35927907,0.046511628,0.13953489,0.0,17.0,46.0,41.0,175.0,596.0,1.0,3.0,31.0,20.0,0.1,0.03333333,0.0,2.7714286,0.30769232,1.2857143,1.2857143,947.0,158.0,167.0,284.0,84.0,181.0,0.7446808,0.42857143,0.6031064,0.04255319,0.08510638,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,4.0,13.0,17.333334,72.0,281.0,2.0,8.0,6.0,6.0,0.14814815,0.11111111,0.074074075,8.2,0.1764706,6.0,1.3333334,1120.0,152.0,164.0,295.0,131.0,239.0,0.8378378,0.29032257,0.27654055,0.054054055,0.10810811,1.0,20.0,50.0,42.0,177.0,623.0,2.0,10.0,21.0,22.0,0.11111111,0.074074075,0.0,3.2,0.27272728,2.5714285,1.1428572,1160.0,199.0,210.0,351.0,102.0,211.0,0.75,0.26666668,0.367475,0.075,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,5.0,15.0,11.0,49.0,178.0,2.0,3.0,4.0,5.0,0.038461536,0.038461536,0.07692308,8.6,0.36363637,9.0,2.2,1162.0,159.0,171.0,305.0,136.0,254.0,0.5294118,0.2962963,0.3245098,0.09803922,0.29411766,0.0,23.0,53.0,47.666668,203.0,727.0,5.0,9.0,39.0,26.0,0.2413793,0.03448276,0.0,2.4105263,0.31578946,5.6842103,1.1052631,1207.0,205.0,216.0,364.0,106.0,217.0,0.754717,0.275,0.3483962,0.0754717,0.11320755,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,17.0,42.0,31.0,150.0,606.0,3.0,16.0,22.0,22.0,0.27272728,0.18181819,0.0,3.2,0.25,0.0,1.4,1404.0,188.0,200.0,372.0,160.0,319.0,0.7222222,0.1923077,0.29927778,0.11111111,0.11111111,1.0,23.0,60.0,48.0,205.0,722.0,2.0,12.0,26.0,25.0,0.17857143,0.071428575,0.0,2.5333333,0.47619048,4.5,2.0,1374.0,233.0,248.0,415.0,135.0,265.0,0.64444447,0.5862069,0.4285111,0.08888889,0.24444444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,38.0,64.0,48.0,226.0,880.0,5.0,13.0,55.0,41.0,0.3181818,0.045454547,0.0,-0.1,0.71428573,18.9,3.3,1373.0,185.0,197.0,366.0,156.0,315.0,0.67346936,0.54545456,0.45461226,0.08163265,0.20408164,1.0,24.0,68.0,64.0,266.0,902.0,3.0,3.0,50.0,28.0,0.28125,0.0,0.0625,4.2,0.3,4.5,1.0,1439.0,237.0,253.0,429.0,144.0,287.0,0.5277778,0.36842105,0.24472222,0.083333336,0.3888889,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,4.0,15.0,24.333334,96.0,381.0,2.0,10.0,16.0,6.0,0.41666666,0.083333336,0.0,1.2,0.16666667,0.0,0.5714286,1438.0,192.0,204.0,380.0,160.0,329.0,0.64705884,0.27272728,0.30370587,0.0,0.2857143,1.0,15.0,47.0,41.666668,175.0,632.0,2.0,16.0,24.0,16.0,0.09677419,0.09677419,0.0,3.95,0.20833333,2.25,1.0,1406.0,235.0,251.0,422.0,141.0,273.0,0.6052632,0.26086956,0.32544738,0.15789473,0.21052632,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,28.0,50.0,48.666668,213.0,854.0,2.0,14.0,52.0,33.0,0.23809524,0.04761905,0.0,2.9857142,0.30769232,7.714286,1.0714285,1617.0,211.0,229.0,431.0,172.0,367.0,0.65,0.3846154,0.3144,0.1,0.25,1.0,26.0,80.0,80.0,324.0,1105.0,4.0,4.0,65.0,33.0,0.2962963,0.037037037,0.0,1.3428571,0.2777778,0.0,0.85714287,1690.0,276.0,293.0,509.0,162.0,341.0,0.6511628,0.4642857,0.4639535,0.069767445,0.18604651,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,49.0,83.0,65.0,306.0,1214.0,9.0,26.0,68.0,52.0,0.16,0.2,0.08,9.8,0.21428572,9.0,2.0,1759.0,228.0,247.0,473.0,183.0,399.0,0.8064516,0.48,0.3827742,0.032258064,0.16129032,1.0,29.0,92.0,85.0,351.0,1196.0,4.0,4.0,69.0,38.0,0.14814815,0.0,0.0,1.6,0.5217391,5.4,2.4,1830.0,312.0,331.0,560.0,181.0,362.0,0.5714286,0.25,0.40885714,0.1724138,0.1724138,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,28.0,56.0,54.666668,237.0,952.0,2.0,16.0,58.0,33.0,0.25,0.083333336,0.0,2.2,0.375,0.0,1.3333334,1787.0,231.0,251.0,482.0,185.0,405.0,0.71875,0.39130434,0.33246875,0.0625,0.1875,1.0,21.0,67.0,59.333332,247.0,901.0,2.0,19.0,40.0,25.0,0.17857143,0.071428575,0.0,3.05,0.45,1.35,1.65,1862.0,312.0,331.0,567.0,183.0,371.0,0.6764706,0.3043478,0.22776471,0.05882353,0.2647059,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,8.0,9.0,3.3333333,22.0,82.0,0.0,4.0,4.0,8.0,0.09090909,0.18181819,0.0,7.2,0.875,54.0,9.0,2081.0,270.0,294.0,556.0,221.0,468.0,0.73333335,0.42424244,0.45020455,0.13333334,0.11111111,1.0,30.0,76.0,68.333336,290.0,1080.0,3.0,26.0,48.0,35.0,0.0,0.2,0.0,7.7,0.41666666,31.5,4.0,2143.0,364.0,386.0,661.0,213.0,427.0,0.7,0.51428574,0.46636,0.14,0.16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,62.0,108.0,80.0,379.0,1478.0,14.0,29.0,78.0,68.0,0.125,0.083333336,0.041666668,5.8,0.33333334,7.2,1.8,2179.0,285.0,311.0,589.0,233.0,485.0,0.7692308,0.43333334,0.4688205,0.069767445,0.093023255,1.0,38.0,110.0,102.666664,430.0,1505.0,5.0,10.0,81.0,51.0,0.115384616,0.0,0.0,2.6,0.42105263,3.6,1.6,2279.0,373.0,395.0,695.0,226.0,457.0,0.71794873,0.32142857,0.32197437,0.07692308,0.17948718,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,19.0,47.0,38.0,166.0,604.0,4.0,8.0,17.0,19.0,0.08,0.0,0.04,4.7,0.27272728,4.5,1.1666666,2214.0,285.0,311.0,598.0,237.0,492.0,0.71794873,0.32142857,0.29938462,0.102564104,0.17948718,0.0,37.0,92.0,82.0,358.0,1319.0,7.0,25.0,75.0,40.0,0.20689656,0.10344828,0.0,2.7263157,0.4,0.0,1.7368422,2314.0,381.0,403.0,706.0,227.0,461.0,0.775,0.29032257,0.36405,0.025,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,32.0,72.0,77.666664,331.0,1339.0,3.0,29.0,81.0,39.0,0.2857143,0.04761905,0.0,1.4,0.35714287,1.8,1.2,2240.0,289.0,318.0,604.0,245.0,496.0,0.5714286,0.2,0.41042858,0.22222222,0.11111111,1.0,4.0,4.0,4.0,21.0,85.0,2.0,5.0,1.0,5.0,0.04761905,0.23809524,0.0952381,13.7,0.18181819,9.0,2.25,2345.0,382.0,404.0,711.0,229.0,471.0,0.6363636,0.23809524,0.1999394,0.060606062,0.3030303,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,67.0,120.0,92.0,428.0,1659.0,15.0,32.0,86.0,74.0,0.17391305,0.08695652,0.04347826,5.0333333,0.26666668,3.0,1.1666666,2450.0,331.0,366.0,672.0,266.0,536.0,0.6571429,0.3478261,0.28725713,0.083333336,0.25,0.0,40.0,95.0,88.0,369.0,1382.0,4.0,32.0,66.0,46.0,0.28,0.04,0.0,1.3666667,0.5,3.0,1.5,2546.0,426.0,453.0,773.0,263.0,516.0,0.6216216,0.3478261,0.4472973,0.13157895,0.13157895,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,36.0,84.0,89.666664,383.0,1533.0,4.0,34.0,90.0,45.0,0.30769232,0.07692308,0.038461536,3.7,0.4,4.5,1.5,2489.0,339.0,375.0,689.0,272.0,541.0,0.76086956,0.4857143,0.44921738,0.12765957,0.10638298,1.0,45.0,110.0,89.666664,393.0,1336.0,6.0,23.0,55.0,55.0,0.04347826,0.08695652,0.0,4.0,0.35,5.4,1.8,2580.0,428.0,456.0,781.0,266.0,527.0,0.5945946,0.3181818,0.29910812,0.08108108,0.2972973,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,25.0,58.0,49.0,212.0,767.0,5.0,11.0,24.0,25.0,0.115384616,0.07692308,0.0,3.2,0.3809524,4.5,1.6666666,2549.0,348.0,385.0,701.0,281.0,554.0,0.57894737,0.3181818,0.36813158,0.17948718,0.20512821,1.0,45.0,121.0,113.666664,483.0,1728.0,6.0,19.0,93.0,61.0,0.20689656,0.1724138,0.03448276,5.866667,0.3125,7.5,1.8333334,2649.0,434.0,463.0,800.0,271.0,546.0,0.65789473,0.32,0.27528948,0.078947365,0.23684211,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,23.0,34.0,19.333334,101.0,368.0,4.0,10.0,12.0,23.0,0.15384616,0.07692308,0.07692308,10.7,0.5,18.0,3.0,2583.0,352.0,390.0,709.0,284.0,558.0,0.7948718,0.2580645,0.27705127,0.07692308,0.102564104,1.0,40.0,100.0,94.0,393.0,1456.0,4.0,34.0,68.0,47.0,0.083333336,0.083333336,0.0,3.5333333,0.25,0.0,1.1666666,2693.0,448.0,477.0,817.0,276.0,555.0,0.5925926,0.4375,0.50974077,0.09259259,0.16666667,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,70.0,125.0,105.0,478.0,1869.0,16.0,40.0,90.0,77.0,0.115384616,0.1923077,0.0,4.7,0.16666667,1.5,1.3333334,2802.0,400.0,443.0,782.0,317.0,596.0,0.7906977,0.44117647,0.42214286,0.09090909,0.11363637,1.0,46.0,112.0,101.0,427.0,1561.0,4.0,37.0,70.0,53.0,0.05882353,0.0882353,0.0,3.9142857,0.42857143,7.714286,2.142857,2895.0,465.0,498.0,859.0,294.0,598.0,0.725,0.20689656,0.28802565,0.125,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,41.0,95.0,99.333336,429.0,1702.0,4.0,41.0,102.0,50.0,0.39130434,0.08695652,0.0,1.2,0.41666666,0.0,1.1666666,2844.0,414.0,458.0,800.0,328.0,599.0,0.7222222,0.43589744,0.47462264,0.2,0.054545455,0.0,55.0,123.0,96.0,437.0,1625.0,9.0,30.0,87.0,59.0,0.05,0.1,0.0,4.4,0.5625,16.2,3.3,2933.0,471.0,505.0,871.0,297.0,610.0,0.63414633,0.46153846,0.35736585,0.07317073,0.29268292,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,31.0,56.0,56.333332,244.0,978.0,9.0,19.0,33.0,36.0,0.16666667,0.041666668,0.0,2.3666666,0.2631579,1.5,1.0,2881.0,423.0,467.0,811.0,335.0,607.0,0.6136364,0.33333334,0.41872728,0.1590909,0.18181819,0.0,18.0,26.0,25.0,123.0,496.0,3.0,23.0,16.0,22.0,0.0952381,0.1904762,0.04761905,8.046154,0.2857143,8.307693,2.0769231,2966.0,472.0,506.0,878.0,299.0,617.0,0.74285716,0.26923078,0.25074285,0.057142857,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1.0,80.0,144.0,114.333336,529.0,2082.0,17.0,42.0,101.0,91.0,0.27586207,0.03448276,0.0,1.4352942,0.47368422,4.7647057,1.7647059,3050.0,448.0,493.0,858.0,357.0,646.0,0.7209302,0.3548387,0.36261904,0.13636364,0.13636364,1.0,23.0,31.0,30.0,147.0,582.0,3.0,27.0,19.0,27.0,0.125,0.16666667,0.0,4.4,0.3125,9.0,1.8,3176.0,500.0,536.0,936.0,319.0,657.0,0.7,0.42857143,0.34115386,0.05,0.225,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,12.0,27.0,27.333334,112.0,403.0,4.0,7.0,23.0,14.0,0.34615386,0.115384616,0.038461536,3.7714286,0.23076923,2.5714285,1.0,3253.0,474.0,522.0,912.0,362.0,693.0,0.61764705,0.52380955,0.35188234,0.029411765,0.3529412,1.0,54.0,134.0,120.0,507.0,1878.0,6.0,40.0,93.0,62.0,0.3548387,0.032258064,0.0,0.4857143,0.57894737,5.142857,1.7142857,3377.0,522.0,561.0,984.0,339.0,717.0,0.54545456,0.22222222,0.23372728,0.09090909,0.33333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,47.0,107.0,116.333336,499.0,2007.0,6.0,51.0,115.0,56.0,0.13043478,0.2173913,0.04347826,6.866667,0.071428575,3.0,1.1666666,3299.0,483.0,532.0,935.0,364.0,700.0,0.8125,0.5897436,0.47566667,0.040816326,0.14285715,1.0,13.0,22.0,16.666666,80.0,318.0,0.0,7.0,15.0,14.0,0.15384616,0.038461536,0.0,1.95,0.65,18.0,3.5,3407.0,524.0,563.0,989.0,346.0,724.0,0.5945946,0.18181819,0.3051081,0.1891892,0.1891892,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,36.0,86.0,73.333336,319.0,1165.0,7.0,21.0,38.0,37.0,0.15384616,0.038461536,0.0,2.4105263,0.2857143,0.0,1.1052631,3332.0,487.0,536.0,945.0,366.0,707.0,0.74285716,0.3846154,0.30617648,0.055555556,0.19444445,1.0,57.0,155.0,147.0,628.0,2270.0,6.0,29.0,115.0,75.0,0.1724138,0.03448276,0.0,2.0947368,0.4090909,5.6842103,1.5789474,3440.0,524.0,564.0,995.0,347.0,730.0,0.7941176,0.22222222,0.20941177,0.029411765,0.1764706,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
