GameDate,WinLoss,MinusScore,DayNight,VisitingHomeType,PitcherNational,PitcherHabit,PreAP_ER(TotalEarnedRunCnt),PreAP_TotalHittingCnt,PreAP_IP,PreAP_BF,PreAP_NP,PreAP_HR,PreAP_BB,PreAP_SO,PreAP_RunCnt,PreSO%,PreBB%,PreHR%,PreFIP,PreBABIP,PreERA,PreWHIP,PreBAT.A_AB,PreBAT.A_RBI,PreBAT.A_R,PreBAT.A_H,PreBAT.A_BB,PreBAT.A_SO,PreBAT.BIP%,PreBAT.BABIP,PreBAT.WOBA,PreBAT.BB%,PreBAT.K%,Brother.PitcherNational,Brother.PitcherHabit,Brother.PreAP_ER(TotalEarnedRunCnt),Brother.PreAP_TotalHittingCnt,Brother.PreAP_IP,Brother.PreAP_BF,Brother.PreAP_NP,Brother.PreAP_HR,Brother.PreAP_BB,Brother.PreAP_SO,Brother.PreAP_RunCnt,Brother.PreSO%,Brother.PreBB%,Brother.PreHR%,Brother.PreFIP,Brother.PreBABIP,Brother.PreERA,Brother.PreWHIP,Brother.PreBAT.A_AB,Brother.PreBAT.A_RBI,Brother.PreBAT.A_R,Brother.PreBAT.A_H,Brother.PreBAT.A_BB,Brother.PreBAT.A_SO,Brother.PreBAT.BIP%,Brother.PreBAT.BABIP,Brother.PreBAT.WOBA,Brother.PreBAT.BB%,Brother.PreBAT.K%
2016/8/4 00:00,0,-5,N,2,1,1,10,24,15.33333333,69,228,1,0,8,12,0.125,0,0,2.2,0.333333333,1.5,1.166666667,2804,489,522,839,276,613,0.761904762,0.40625,0.401071429,0.071428571,0.142857143,1,1,54,131,107.3333333,473,1768,8,26,87,63,0.208333333,0.041666667,0.041666667,4.4,0.411764706,7.2,1.8,2782,553,574,920,293,444,0.861111111,0.290322581,0.274527778,0,0.111111111
2016/8/13 00:00,1,1,N,1,1,4,16,35,24,114,413,1,7,15,21,0.086956522,0.086956522,0.043478261,6.95,0.444444444,15.75,2.75,2836,492,525,848,284,621,0.56097561,0.304347826,0.389512195,0.195121951,0.195121951,1,1,31,68,56,260,1000,4,30,43,36,0.148148148,0.185185185,0,4.366666667,0.388888889,1.5,2,2821,560,582,932,297,449,0.75,0.333333333,0.359772727,0.090909091,0.113636364
2016/8/14 00:00,1,2,N,1,1,1,70,138,129,578,2174,19,58,120,79,0.212121212,0.121212121,0.03030303,5.033333333,0.4,9,2.166666667,3102,540,576,928,309,680,0.727272727,0.166666667,0.130969697,0.03030303,0.242424242,0,1,16,42,34,146,540,3,3,29,20,0.233333333,0.033333333,0,1.825,0.181818182,0,0.625,3136,625,653,1050,342,501,0.619047619,0.423076923,0.392595238,0.11627907,0.23255814
2016/8/14 00:00,0,-6,D,1,1,1,14,18,8.333333333,46,177,3,5,7,14,0,0.15,0.05,12.62857143,0.5625,34.71428571,5.571428571,3070,538,574,924,308,672,0.66,0.484848485,0.4619,0.058823529,0.215686275,1,1,50,91,68.66666667,337,1213,5,32,65,61,0.192307692,0.076923077,0.076923077,8.7,0.588235294,20.25,3.5,3064,612,639,1027,334,488,0.719298246,0.463414634,0.484964912,0.175438596,0.087719298
2016/8/19 00:00,1,4,N,2,1,1,23,51,37,171,624,2,9,22,29,0.103448276,0.068965517,0,3.2,0.304347826,2.571428571,1.285714286,3141,548,584,943,309,686,0.75,0.4,0.452,0,0.146341463,0,1,17,37,19.66666667,100,350,6,8,8,22,0,0,0.133333333,12.95,0.583333333,23.625,3.375,3099,618,645,1038,337,491,0.815789474,0.322580645,0.363184211,0.076923077,0.076923077
2016/8/20 00:00,0,-1,N,2,1,1,26,61,42.66666667,198,723,3,9,27,33,0.185185185,0,0.037037037,4.258823529,0.45,4.764705882,1.764705882,3209,564,601,969,321,699,0.702702703,0.423076923,0.449027027,0.051282051,0.179487179,1,1,65,153,118.6666667,531,1976,8,29,95,76,0.103448276,0.068965517,0,3.2,0.5,8.4375,2.4375,3243,637,666,1082,348,521,0.658536585,0.37037037,0.376414634,0.048780488,0.219512195
2016/8/21 00:00,0,-5,N,2,1,4,72,147,135,608,2279,19,60,129,83,0.3,0.066666667,0,1.2,0.473684211,3,1.833333333,3241,568,605,976,325,708,0.638888889,0.304347826,0.273388889,0.111111111,0.25,0,1,20,47,41,175,647,3,7,36,24,0.24137931,0.137931034,0,2.914285714,0.277777778,5.142857143,1.285714286,3282,642,671,1094,350,534,0.634146341,0.461538462,0.30702439,0.047619048,0.30952381
2016/8/30 00:00,0,-5,N,1,1,1,16,24,13.66666667,70,245,3,5,12,18,0.208333333,0,0,1.8875,0.4,3.375,1.125,3274,570,607,983,328,719,0.594594595,0.318181818,0.285378378,0.081081081,0.297297297,0,3,10,19,16.33333333,77,310,5,9,20,11,0.421052632,0.105263158,0,1.2,0.222222222,0,0.8,3318,647,678,1105,351,542,0.736842105,0.392857143,0.344552632,0.023809524,0.19047619
2016/9/1 00:00,0,-4,N,1,0,3,34,75,52.66666667,244,906,4,13,35,41,0.222222222,0.148148148,0.037037037,5.8,0.5,12.6,2.6,3479,604,642,1033,352,764,0.58974359,0.304347826,0.29025641,0.153846154,0.256410256,1,1,43,81,66.66666667,313,1215,4,36,50,48,0,0.4,0,15.2,0.5,36,7,3491,682,714,1156,373,570,0.571428571,0.416666667,0.451904762,0.166666667,0.214285714
2016/9/16 00:00,0,-1,N,1,1,4,70,104,90.33333333,427,1688,18,49,86,76,0.1,0.15,0.05,8.109090909,0.307692308,9.818181818,2.181818182,3516,609,647,1045,354,776,0.641025641,0.48,0.348358974,0.051282051,0.307692308,1,4,44,99,81,374,1435,6,39,62,51,0.25,0.071428571,0,1.866666667,0.473684211,7.5,1.833333333,3524,691,723,1167,376,574,0.710526316,0.259259259,0.427736842,0.076923077,0.102564103
2016/9/18 00:00,1,5,N,1,1,1,24,60,39.33333333,176,586,3,0,18,28,0.192307692,0,0.038461538,3.7625,0.4,10.125,1.6875,3833,646,686,1137,381,836,0.714285714,0.366666667,0.444928571,0.046511628,0.11627907,0,1,31,80,67.66666667,290,1085,5,12,58,35,0.096774194,0.032258065,0.032258065,5.485714286,0.347826087,3.857142857,1.428571429,3817,745,784,1261,409,632,0.731707317,0.4,0.376707317,0,0.195121951
2016/9/18 00:00,0,-5,D,1,0,1,26,45,36,166,666,4,17,38,28,0.28,0.12,0.04,4.8,0.428571429,9,2,3795,639,679,1123,379,831,0.682926829,0.392857143,0.384439024,0.073170732,0.195121951,1,1,9,26,19.66666667,93,371,1,9,20,10,0.25,0.09375,0,2.628571429,0.4,6.428571429,1.571428571,3777,734,772,1247,409,624,0.658536585,0.444444444,0.445609756,0.097560976,0.195121951
2016/10/2 00:00,0,-12,N,2,1,4,93,189,153.6666667,712,2665,23,66,150,111,0.259259259,0.037037037,0,1.366666667,0.473684211,7.5,1.666666667,3871,656,697,1150,389,848,0.5625,0.444444444,0.400229167,0.166666667,0.25,1,1,18,28,20.66666667,106,424,6,15,25,19,0.210526316,0.210526316,0,4.533333333,0.545454545,15,3.333333333,3854,751,790,1272,411,643,0.641025641,0.4,0.344179487,0.051282051,0.282051282
2016/10/4 00:00,1,2,N,2,0,1,35,66,47,225,867,5,21,47,42,0.103448276,0.034482759,0.034482759,5.2,0.434782609,7.2,2.4,4135,697,741,1225,415,910,0.658536585,0.296296296,0.348585366,0.073170732,0.219512195,0,3,57,128,105,482,1823,11,46,77,70,0.16,0.12,0.08,8.6,0.3125,9,2,4207,830,873,1392,450,703,0.666666667,0.473684211,0.501192982,0.137931034,0.120689655
2016/10/5 00:00,1,2,N,2,1,1,31,76,52.33333333,233,779,4,3,23,36,0.137931034,0.068965517,0,2.914285714,0.304347826,3.857142857,1.285714286,4167,701,746,1235,418,915,0.756756757,0.357142857,0.331378378,0.081081081,0.135135135,0,1,56,102,77.66666667,374,1450,7,45,57,62,0.142857143,0.142857143,0,5,0.571428571,10.8,3.3,4242,833,876,1401,453,707,0.815789474,0.290322581,0.279210526,0.078947368,0.105263158
2016/10/8 00:00,0,-7,N,2,1,4,53,106,74.66666667,350,1288,8,22,48,64,0.16,0.12,0,3.366666667,0.277777778,1.5,1.333333333,4197,705,750,1243,419,921,0.741935484,0.304347826,0.321516129,0.032258065,0.193548387,1,1,27,41,29,146,567,8,18,34,28,0.1875,0.0625,0.0625,5.927272727,0.363636364,9.818181818,1.636363636,4275,834,878,1409,457,712,0.756756757,0.285714286,0.281945946,0.108108108,0.135135135
2016/10/10 00:00,0,-1,N,2,1,1,39,71,52,248,961,6,25,51,46,0.173913043,0.173913043,0.043478261,6.6,0.285714286,7.2,1.8,4229,706,751,1248,420,926,0.818181818,0.185185185,0.179090909,0.03030303,0.151515152,0,3,57,131,111,503,1898,11,46,82,70,0.238095238,0,0,1.533333333,0.1875,0,0.5,4381,854,899,1441,470,724,0.659090909,0.310344828,0.3595,0.136363636,0.159090909
2017/4/1 00:00,1,8,N,1,0,3,4,5,5.333333333,23,88,1,1,4,4,0.173913043,0.043478261,0.043478261,5.2625,0.25,6.75,1.125,37,13,13,12,8,10,0.543478261,0.36,0.4374,0.170212766,0.212765957,0,1,4,5,5,24,103,2,4,8,4,0.333333333,0.166666667,0.083333333,7.6,0.3,7.2,1.8,64,9,9,11,5,16,0.628571429,0.181818182,0.251657143,0.085714286,0.228571429
2017/4/2 00:00,1,5,N,1,0,1,5,9,10.33333333,46,183,1,3,8,6,0.173913043,0.086956522,0,4,0.266666667,1.8,1.2,207,40,42,51,30,39,0.707317073,0.310344828,0.321292683,0.073170732,0.146341463,0,2,8,16,12,56,184,1,0,10,10,0.166666667,0,0,3.057142857,0.272727273,3.857142857,0.857142857,236,34,35,57,20,50,0.642857143,0.222222222,0.330904762,0.119047619,0.142857143
2017/4/2 00:00,1,3,D,1,1,1,1,2,6,22,101,1,3,8,1,0.363636364,0.136363636,0.045454545,4.2,0.1,1.5,0.833333333,136,22,24,31,16,28,0.688888889,0.290322581,0.387133333,0.133333333,0.111111111,1,1,4,4,2.666666667,17,70,0,5,2,4,0.117647059,0.294117647,0,7.325,0.4,13.5,3.375,165,24,25,39,13,37,0.484848485,0.0625,0.173787879,0.121212121,0.363636364
2017/4/11 00:00,0,-8,N,2,1,1,2,6,6,25,90,1,1,6,2,0.24,0.04,0.04,3.866666667,0.3125,3,1.166666667,173,33,35,42,27,33,0.64,0.3125,0.40656,0.22,0.1,0,1,10,8,5.666666667,34,130,1,8,3,10,0.086956522,0.217391304,0.043478261,9.95,0.285714286,11.25,2.5,202,30,31,50,15,44,0.743589744,0.344827586,0.352128205,0.05,0.175
2017/4/13 00:00,1,1,N,2,0,3,10,15,16,68,276,1,4,21,12,0.36,0.04,0.04,2.866666667,0.357142857,7.5,1.166666667,410,67,70,99,60,73,0.777777778,0.285714286,0.279277778,0.083333333,0.138888889,1,1,6,20,20,81,285,1,3,12,7,0.130434783,0.086956522,0,3.2,0.277777778,3,1.166666667,457,77,78,125,44,97,0.585365854,0.416666667,0.363317073,0.073170732,0.292682927
2017/4/19 00:00,1,5,N,1,1,1,4,9,9,41,167,0,5,5,5,0.210526316,0,0,1.6,0.357142857,3.6,1,448,71,74,108,63,83,0.658536585,0.296296296,0.275926829,0.073170732,0.243902439,0,1,11,25,21.33333333,93,312,2,6,14,14,0.142857143,0.107142857,0.035714286,5.533333333,0.35,4.5,1.833333333,492,80,81,133,44,107,0.722222222,0.307692308,0.246833333,0,0.27027027
2017/4/20 00:00,1,2,N,1,0,3,12,19,21,88,365,1,6,26,14,0.25,0.1,0,2.4,0.307692308,3.6,1.2,598,97,101,152,85,103,0.673913043,0.193548387,0.368369565,0.152173913,0.065217391,1,1,9,25,22.66666667,97,333,2,5,12,11,0,0.125,0.0625,10.325,0.307692308,10.125,2.625,635,99,103,181,55,132,0.641025641,0.28,0.331974359,0.076923077,0.205128205
2017/4/28 00:00,0,-3,N,2,0,3,14,19,17.33333333,79,325,4,11,19,14,0.3,0.2,0.1,9.7,0.5,9,2.5,637,105,110,165,89,113,0.590909091,0.384615385,0.473954545,0.088888889,0.222222222,1,1,15,32,27.33333333,120,421,4,7,20,18,0.222222222,0.037037037,0.074074074,6.533333333,0.294117647,6,1.333333333,670,106,110,191,59,137,0.717948718,0.285714286,0.393794872,0.102564103,0.128205128
2017/4/29 00:00,0,-7,N,2,1,1,9,21,18.33333333,86,347,0,10,11,13,0.142857143,0.142857143,0,3.8,0.285714286,0,1.4,835,122,130,212,104,163,0.628571429,0.272727273,0.3068,0.057142857,0.257142857,1,0,18,38,33.33333333,143,514,5,7,25,21,0.217391304,0,0.043478261,3.7,0.294117647,4.5,1,861,135,143,248,77,171,0.720930233,0.322580645,0.352302326,0.155555556,0.088888889
2017/4/30 00:00,0,-12,N,2,0,1,20,37,33.66666667,151,598,2,10,37,21,0.214285714,0.071428571,0.035714286,4.366666667,0.421052632,7.5,1.833333333,869,123,132,222,106,167,0.810810811,0.333333333,0.321162162,0.054054054,0.108108108,1,1,8,24,19,83,305,1,6,14,9,0.137931034,0.068965517,0,2.9,0.434782609,1.35,1.8,902,144,152,263,82,177,0.729166667,0.4,0.4355,0.104166667,0.125
2017/5/10 00:00,0,-1,N,2,0,1,21,32,25.33333333,115,416,6,5,22,21,0.15,0.05,0.1,10.86666667,0.571428571,27,3.666666667,909,126,135,236,108,173,0.790697674,0.411764706,0.35927907,0.046511628,0.139534884,0,1,17,46,41,175,596,1,3,31,20,0.1,0.033333333,0,2.771428571,0.307692308,1.285714286,1.285714286,947,158,167,284,84,181,0.744680851,0.428571429,0.603106383,0.042553191,0.085106383
2017/5/11 00:00,1,1,N,2,0,1,4,13,17.33333333,72,281,2,8,6,6,0.148148148,0.111111111,0.074074074,8.2,0.176470588,6,1.333333333,1120,152,164,295,131,239,0.837837838,0.290322581,0.276540541,0.054054054,0.108108108,1,1,20,50,42,177,623,2,10,21,22,0.111111111,0.074074074,0,3.2,0.272727273,2.571428571,1.142857143,1160,199,210,351,102,211,0.75,0.266666667,0.367475,0.075,0.1
2017/5/20 00:00,0,-2,N,1,1,1,5,15,11,49,178,2,3,4,5,0.038461538,0.038461538,0.076923077,8.6,0.363636364,9,2.2,1162,159,171,305,136,254,0.529411765,0.296296296,0.324509804,0.098039216,0.294117647,0,1,23,53,47.66666667,203,727,5,9,39,26,0.24137931,0.034482759,0,2.410526316,0.315789474,5.684210526,1.105263158,1207,205,216,364,106,217,0.754716981,0.275,0.348396226,0.075471698,0.113207547
2017/5/21 00:00,1,2,N,1,0,1,17,42,31,150,606,3,16,22,22,0.272727273,0.181818182,0,3.2,0.25,0,1.4,1404,188,200,372,160,319,0.722222222,0.192307692,0.299277778,0.111111111,0.111111111,1,1,23,60,48,205,722,2,12,26,25,0.178571429,0.071428571,0,2.533333333,0.476190476,4.5,2,1374,233,248,415,135,265,0.644444444,0.586206897,0.428511111,0.088888889,0.244444444
2017/5/21 00:00,2,0,D,1,0,3,38,64,48,226,880,5,13,55,41,0.318181818,0.045454545,0,-0.1,0.714285714,18.9,3.3,1373,185,197,366,156,315,0.673469388,0.545454545,0.454612245,0.081632653,0.204081633,1,0,24,68,64,266,902,3,3,50,28,0.28125,0,0.0625,4.2,0.3,4.5,1,1439,237,253,429,144,287,0.527777778,0.368421053,0.244722222,0.083333333,0.388888889
2017/6/6 00:00,0,-9,N,1,1,1,4,15,24.33333333,96,381,2,10,16,6,0.416666667,0.083333333,0,1.2,0.166666667,0,0.571428571,1438,192,204,380,160,329,0.647058824,0.272727273,0.303705882,0,0.285714286,1,1,15,47,41.66666667,175,632,2,16,24,16,0.096774194,0.096774194,0,3.95,0.208333333,2.25,1,1406,235,251,422,141,273,0.605263158,0.260869565,0.325447368,0.157894737,0.210526316
2017/6/16 00:00,2,0,N,2,1,1,28,50,48.66666667,213,854,2,14,52,33,0.238095238,0.047619048,0,2.985714286,0.307692308,7.714285714,1.071428571,1617,211,229,431,172,367,0.65,0.384615385,0.3144,0.1,0.25,1,1,26,80,80,324,1105,4,4,65,33,0.296296296,0.037037037,0,1.342857143,0.277777778,0,0.857142857,1690,276,293,509,162,341,0.651162791,0.464285714,0.463953488,0.069767442,0.186046512
2017/6/18 00:00,1,4,N,2,1,1,49,83,65,306,1214,9,26,68,52,0.16,0.2,0.08,9.8,0.214285714,9,2,1759,228,247,473,183,399,0.806451613,0.48,0.382774194,0.032258065,0.161290323,1,0,29,92,85,351,1196,4,4,69,38,0.148148148,0,0,1.6,0.52173913,5.4,2.4,1830,312,331,560,181,362,0.571428571,0.25,0.408857143,0.172413793,0.172413793
2017/7/2 00:00,1,5,N,2,1,1,28,56,54.66666667,237,952,2,16,58,33,0.25,0.083333333,0,2.2,0.375,0,1.333333333,1787,231,251,482,185,405,0.71875,0.391304348,0.33246875,0.0625,0.1875,1,0,21,67,59.33333333,247,901,2,19,40,25,0.178571429,0.071428571,0,3.05,0.45,1.35,1.65,1862,312,331,567,183,371,0.676470588,0.304347826,0.227764706,0.058823529,0.264705882
2017/7/14 00:00,1,6,N,2,1,1,8,9,3.333333333,22,82,0,4,4,8,0.090909091,0.181818182,0,7.2,0.875,54,9,2081,270,294,556,221,468,0.733333333,0.424242424,0.450204545,0.133333333,0.111111111,1,1,30,76,68.33333333,290,1080,3,26,48,35,0,0.2,0,7.7,0.416666667,31.5,4,2143,364,386,661,213,427,0.7,0.514285714,0.46636,0.14,0.16
2017/7/15 00:00,0,-8,N,2,0,1,62,108,80,379,1478,14,29,78,68,0.125,0.083333333,0.041666667,5.8,0.333333333,7.2,1.8,2179,285,311,589,233,485,0.769230769,0.433333333,0.468820513,0.069767442,0.093023256,1,1,38,110,102.6666667,430,1505,5,10,81,51,0.115384615,0,0,2.6,0.421052632,3.6,1.6,2279,373,395,695,226,457,0.717948718,0.321428571,0.321974359,0.076923077,0.179487179
2017/7/16 00:00,1,6,N,2,1,1,19,47,38,166,604,4,8,17,19,0.08,0,0.04,4.7,0.272727273,4.5,1.166666667,2214,285,311,598,237,492,0.717948718,0.321428571,0.299384615,0.102564103,0.179487179,0,1,37,92,82,358,1319,7,25,75,40,0.206896552,0.103448276,0,2.726315789,0.4,0,1.736842105,2314,381,403,706,227,461,0.775,0.290322581,0.36405,0.025,0.1
2017/7/26 00:00,0,-7,N,1,1,1,32,72,77.66666667,331,1339,3,29,81,39,0.285714286,0.047619048,0,1.4,0.357142857,1.8,1.2,2240,289,318,604,245,496,0.571428571,0.2,0.410428571,0.222222222,0.111111111,1,0,4,4,4,21,85,2,5,1,5,0.047619048,0.238095238,0.095238095,13.7,0.181818182,9,2.25,2345,382,404,711,229,471,0.636363636,0.238095238,0.199939394,0.060606061,0.303030303
2017/7/27 00:00,1,6,N,1,1,1,67,120,92,428,1659,15,32,86,74,0.173913043,0.086956522,0.043478261,5.033333333,0.266666667,3,1.166666667,2450,331,366,672,266,536,0.657142857,0.347826087,0.287257143,0.083333333,0.25,0,1,40,95,88,369,1382,4,32,66,46,0.28,0.04,0,1.366666667,0.5,3,1.5,2546,426,453,773,263,516,0.621621622,0.347826087,0.447297297,0.131578947,0.131578947
2017/8/1 00:00,1,4,N,2,0,1,36,84,89.66666667,383,1533,4,34,90,45,0.307692308,0.076923077,0.038461538,3.7,0.4,4.5,1.5,2489,339,375,689,272,541,0.760869565,0.485714286,0.449217391,0.127659574,0.106382979,1,1,45,110,89.66666667,393,1336,6,23,55,55,0.043478261,0.086956522,0,4,0.35,5.4,1.8,2580,428,456,781,266,527,0.594594595,0.318181818,0.299108108,0.081081081,0.297297297
2017/8/3 00:00,0,-9,N,2,1,1,25,58,49,212,767,5,11,24,25,0.115384615,0.076923077,0,3.2,0.380952381,4.5,1.666666667,2549,348,385,701,281,554,0.578947368,0.318181818,0.368131579,0.179487179,0.205128205,1,0,45,121,113.6666667,483,1728,6,19,93,61,0.206896552,0.172413793,0.034482759,5.866666667,0.3125,7.5,1.833333333,2649,434,463,800,271,546,0.657894737,0.32,0.275289474,0.078947368,0.236842105
2017/8/11 00:00,1,3,N,1,1,1,23,34,19.33333333,101,368,4,10,12,23,0.153846154,0.076923077,0.076923077,10.7,0.5,18,3,2583,352,390,709,284,558,0.794871795,0.258064516,0.277051282,0.076923077,0.102564103,1,0,40,100,94,393,1456,4,34,68,47,0.083333333,0.083333333,0,3.533333333,0.25,0,1.166666667,2693,448,477,817,276,555,0.592592593,0.4375,0.509740741,0.092592593,0.166666667
2017/8/12 00:00,1,8,N,1,1,1,70,125,105,478,1869,16,40,90,77,0.115384615,0.192307692,0,4.7,0.166666667,1.5,1.333333333,2802,400,443,782,317,596,0.790697674,0.441176471,0.422142857,0.090909091,0.113636364,1,1,46,112,101,427,1561,4,37,70,53,0.058823529,0.088235294,0,3.914285714,0.428571429,7.714285714,2.142857143,2895,465,498,859,294,598,0.725,0.206896552,0.288025641,0.125,0.125
2017/8/13 00:00,1,8,N,1,0,1,41,95,99.33333333,429,1702,4,41,102,50,0.391304348,0.086956522,0,1.2,0.416666667,0,1.166666667,2844,414,458,800,328,599,0.722222222,0.435897436,0.474622642,0.2,0.054545455,0,3,55,123,96,437,1625,9,30,87,59,0.05,0.1,0,4.4,0.5625,16.2,3.3,2933,471,505,871,297,610,0.634146341,0.461538462,0.357365854,0.073170732,0.292682927
2017/8/22 00:00,0,-1,N,1,1,1,31,56,56.33333333,244,978,9,19,33,36,0.166666667,0.041666667,0,2.366666667,0.263157895,1.5,1,2881,423,467,811,335,607,0.613636364,0.333333333,0.418727273,0.159090909,0.181818182,0,3,18,26,25,123,496,3,23,16,22,0.095238095,0.19047619,0.047619048,8.046153846,0.285714286,8.307692308,2.076923077,2966,472,506,878,299,617,0.742857143,0.269230769,0.250742857,0.057142857,0.2
2017/9/1 00:00,1,3,N,2,1,1,80,144,114.3333333,529,2082,17,42,101,91,0.275862069,0.034482759,0,1.435294118,0.473684211,4.764705882,1.764705882,3050,448,493,858,357,646,0.720930233,0.35483871,0.362619048,0.136363636,0.136363636,1,0,23,31,30,147,582,3,27,19,27,0.125,0.166666667,0,4.4,0.3125,9,1.8,3176,500,536,936,319,657,0.7,0.428571429,0.341153846,0.05,0.225
2017/9/2 00:00,1,8,N,2,1,1,12,27,27.33333333,112,403,4,7,23,14,0.346153846,0.115384615,0.038461538,3.771428571,0.230769231,2.571428571,1,3253,474,522,912,362,693,0.617647059,0.523809524,0.351882353,0.029411765,0.352941176,1,3,54,134,120,507,1878,6,40,93,62,0.35483871,0.032258065,0,0.485714286,0.578947368,5.142857143,1.714285714,3377,522,561,984,339,717,0.545454545,0.222222222,0.233727273,0.090909091,0.333333333
2017/9/3 00:00,1,3,N,2,0,1,47,107,116.3333333,499,2007,6,51,115,56,0.130434783,0.217391304,0.043478261,6.866666667,0.071428571,3,1.166666667,3299,483,532,935,364,700,0.8125,0.58974359,0.475666667,0.040816327,0.142857143,1,1,13,22,16.66666667,80,318,0,7,15,14,0.153846154,0.038461538,0,1.95,0.65,18,3.5,3407,524,563,989,346,724,0.594594595,0.181818182,0.305108108,0.189189189,0.189189189
2017/9/20 00:00,0,-4,N,2,1,1,36,86,73.33333333,319,1165,7,21,38,37,0.153846154,0.038461538,0,2.410526316,0.285714286,0,1.105263158,3332,487,536,945,366,707,0.742857143,0.384615385,0.306176471,0.055555556,0.194444444,1,1,57,155,147,628,2270,6,29,115,75,0.172413793,0.034482759,0,2.094736842,0.409090909,5.684210526,1.578947368,3440,524,564,995,347,730,0.794117647,0.222222222,0.209411765,0.029411765,0.176470588
2017/9/21 00:00,0,-6,N,2,0,1,22,43,42.66666667,179,694,5,15,41,24,0.3,0.25,0,4.7,0.5,9,2.25,3673,520,571,1027,400,778,0.837837838,0.258064516,0.252216216,0.054054054,0.108108108,1,0,61,168,160,681,2477,6,32,125,79,0.111111111,0.037037037,0,2.771428571,0.217391304,2.571428571,0.857142857,3814,587,630,1103,387,823,0.487804878,0.4,0.415853659,0.19047619,0.261904762
2017/9/29 00:00,0,-1,N,1,0,1,3,9,10.66666667,45,185,0,4,6,4,0.173913043,0.043478261,0,2.2,0.444444444,3.6,1.8,3708,525,576,1036,403,782,0.789473684,0.266666667,0.324868421,0.078947368,0.105263158,1,1,68,156,137.3333333,588,2172,9,47,107,77,0.115384615,0.076923077,0.038461538,5.494117647,0.3,7.941176471,1.588235294,3856,598,641,1119,392,830,0.744680851,0.457142857,0.419787234,0.106382979,0.14893617
2017/9/30 00:00,1,2,N,1,1,1,42,76,73,325,1313,13,27,46,48,0.130434783,0.086956522,0.173913043,15.89230769,0.25,12.46153846,2.076923077,3904,556,607,1094,427,830,0.720930233,0.419354839,0.437813953,0.093023256,0.139534884,1,3,66,179,166.6666667,711,2587,7,34,129,84,0.133333333,0.066666667,0.033333333,4.85,0.434782609,6.75,1.95,4057,627,670,1177,407,860,0.585365854,0.375,0.470125,0.095238095,0.19047619
2017/10/1 00:00,1,1,N,1,0,1,65,129,138.6666667,596,2415,11,61,140,74,0.24,0.12,0.04,5.075,0.4,10.125,1.875,3939,564,615,1103,430,836,0.710526316,0.259259259,0.352421053,0.076923077,0.153846154,0,3,27,49,38.66666667,179,730,4,14,34,31,0.090909091,0.045454545,0.090909091,8.2,0.235294118,7.2,1.4,4090,633,676,1185,410,870,0.611111111,0.318181818,0.298805556,0.083333333,0.277777778
2017/10/4 00:00,1,1,N,1,1,1,41,104,93,395,1445,7,24,56,42,0.166666667,0,0,1.7,0.4,6.75,1.5,3975,567,619,1113,435,843,0.69047619,0.344827586,0.3345,0.11627907,0.162790698,1,1,38,58,56.33333333,266,1060,7,39,45,43,0.25,0.125,0,3.575,0.625,6.75,2.625,4124,636,679,1192,412,874,0.777777778,0.178571429,0.3096,0.054054054,0.108108108
2018/3/29 00:00,1,1,N,1,1,3,3,6,6,27,93,1,1,7,3,0.259259259,0.037037037,0.037037037,4.033333333,0.294117647,4.5,1.166666667,64,4,6,15,4,17,0.666666667,0.25,0.273805556,0.083333333,0.222222222,1,1,1,6,5,20,78,0,1,3,1,0.15,0.05,0,2.6,0.375,1.8,1.4,102,11,11,31,6,21,0.638888889,0.260869565,0.390444444,0.027777778,0.222222222
2018/4/6 00:00,0,-5,N,2,0,3,2,8,6,27,91,0,0,5,4,0.185185185,0,0,1.533333333,0.363636364,3,1.333333333,104,13,15,30,8,23,0.733333333,0.424242424,0.427409091,0.086956522,0.130434783,1,4,12,18,8.666666667,47,163,2,3,7,12,0.142857143,0.107142857,0.035714286,6.842857143,0.5,13.5,2.785714286,144,17,19,44,6,28,0.833333333,0.371428571,0.286761905,0,0.166666667
2018/4/7 00:00,1,1,N,2,1,1,5,12,9.333333333,43,158,0,5,7,6,0.130434783,0.086956522,0,3.2,0.529411765,8.307692308,2.538461538,310,34,36,81,23,79,0.676470588,0.173913043,0.148352941,0.058823529,0.264705882,0,1,2,13,17.33333333,70,276,0,4,20,5,0.296296296,0.074074074,0,1.771428571,0.176470588,1.285714286,0.714285714,340,38,41,94,25,82,0.725,0.379310345,0.37215,0.12195122,0.146341463
2018/4/8 00:00,1,6,N,2,0,1,4,11,12.66666667,51,192,0,3,14,4,0.269230769,0.076923077,0,1.866666667,0.4375,4.5,1.5,347,42,44,96,26,84,0.707317073,0.413793103,0.485414634,0.073170732,0.12195122,0,1,11,17,11,55,183,4,5,6,11,0.142857143,0.142857143,0.095238095,12.8,0.416666667,13.5,3,375,45,48,105,31,93,0.585365854,0.458333333,0.40502439,0.139534884,0.255813953
2018/4/24 00:00,1,10,N,2,1,1,4,8,6,28,93,0,2,3,4,0.107142857,0.071428571,0,4.2,0.4,6,1.666666667,382,51,54,107,31,87,0.75,0.3,0.4159,0.125,0.075,1,1,6,8,5.666666667,34,127,1,8,5,10,0,0.285714286,0,12.2,0.6,40.5,7.5,408,49,52,114,33,100,0.702702703,0.346153846,0.334810811,0.052631579,0.184210526
